author,comment_count,posting_rate,avg_text_similarity,std_text_length,duplicate_ratio,degree_centrality,buzzer_score,buzzer_category,isolation_forest_score,ml_buzzer_label
@yudalamping6592,1,1.0,0.0,0.0,0.0,0.00017930787161556393,1,Low Suspicion,-0.38041144549522776,Normal User
@yuans.posinema4882,1,1.0,0.0,0.0,0.0,0.004841312533620226,1,Low Suspicion,-0.36631463662599906,Normal User
@ytkupremiumboss,1,1.0,0.0,0.0,0.0,0.00824816209431594,1,Low Suspicion,-0.3756122915370571,Normal User
@ukarsukarsa-my1lc,1,1.0,0.0,0.0,0.0,0.008786085709162632,1,Low Suspicion,-0.3723527523449268,Normal User
@ujjayastore6839,1,1.0,0.0,0.0,0.0,0.01918594226286534,1,Low Suspicion,-0.3834632931617469,Normal User
@ujealbukhori-77,1,1.0,0.0,0.0,0.0,0.0019723865877712033,1,Low Suspicion,-0.3712261109268644,Normal User
@udinsaepudin6454,1,1.0,0.0,0.0,0.0,0.019903173749327596,1,Low Suspicion,-0.38021711241956374,Normal User
@suciramadania6699,1,1.0,0.0,0.0,0.0,0.0032275416890801506,1,Low Suspicion,-0.3722731890918588,Normal User
@suciindahsarichannel9145,1,1.0,0.0,0.0,0.0,0.010758472296933835,1,Low Suspicion,-0.37359330809774505,Normal User
@sucianggraeni4277,1,1.0,0.0,0.0,0.0,0.0005379236148466918,1,Low Suspicion,-0.38179298857969823,Normal User
@stxrly_editzx8,1,1.0,0.0,0.0,0.0,0.017930787161556393,1,Low Suspicion,-0.3835846773627907,Normal User
@stwrrdeeee,1,1.0,0.0,0.0,0.0,0.013806706114398423,1,Low Suspicion,-0.37820209678774047,Normal User
@stravaband,1,1.0,0.0,0.0,0.0,0.023310023310023312,1,Low Suspicion,-0.3945319590697137,Normal User
@sriuntari-f2n,1,1.0,0.0,0.0,0.0,0.020799713107405415,1,Low Suspicion,-0.3910133600922123,Normal User
@srilestarihandayani649,1,1.0,0.0,0.0,0.0,0.006634391249775866,1,Low Suspicion,-0.37315853916030095,Normal User
@srihartutituti2458,1,1.0,0.0,0.0,0.0,0.0053792361484669175,1,Low Suspicion,-0.3634352268753973,Normal User
@spyatk6729,1,1.0,0.0,0.0,0.0,0.02008248162094316,1,Low Suspicion,-0.3804744491600247,Normal User
@soviwijaya,1,1.0,0.0,0.0,0.0,0.02510310202617895,1,Low Suspicion,-0.4002322625922101,Normal User
@soniaadnyani1293,2,0.006923982366924906,0.4501755023269898,2.1213203435596424,0.0,0.15205307512999822,1,Low Suspicion,-0.7566949562094719,Suspected Buzzer
@soirit-v5c,1,1.0,0.0,0.0,0.0,0.006096467634929174,1,Low Suspicion,-0.36665411212800714,Normal User
@sofiyanijbi1481,1,1.0,0.0,0.0,0.0,0.009682625067240451,1,Low Suspicion,-0.3747843477816515,Normal User
@sodikin-k5h,1,1.0,0.0,0.0,0.0,0.0014344629729245114,1,Low Suspicion,-0.37307008716558504,Normal User
@sn-vh3op,1,1.0,0.0,0.0,0.0,0.04410973641742873,1,Low Suspicion,-0.42218178712271703,Normal User
@smartptpn1,1,1.0,0.0,0.0,0.0,0.03693742155280617,1,Low Suspicion,-0.426455005089764,Normal User
@sudismansix3590,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@sugiartosugiarto1700,1,1.0,0.0,0.0,0.0,0.0017930787161556392,1,Low Suspicion,-0.37339828088767674,Normal User
@sugihariono752,1,1.0,0.0,0.0,0.0,0.007530930607853685,1,Low Suspicion,-0.3765546697228998,Normal User
@sulissetyono2385,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@sunaryosunaryo3584,1,1.0,0.0,0.0,0.0,0.01721355567509414,1,Low Suspicion,-0.38357836991712724,Normal User
@sunanonano9483,1,1.0,0.0,0.0,0.0,0.00017930787161556393,1,Low Suspicion,-0.38041144549522776,Normal User
@sumartangtang6541,1,1.0,0.0,0.0,0.0,0.013806706114398423,1,Low Suspicion,-0.37820209678774047,Normal User
@sumarmi-x2p,1,1.0,0.0,0.0,0.0,0.019903173749327596,1,Low Suspicion,-0.38021711241956374,Normal User
@sumardiyanto7483,1,1.0,0.0,0.0,0.0,0.005737851891698046,1,Low Suspicion,-0.3653553404395408,Normal User
@sultan-w6q6s,1,1.0,0.0,0.0,0.0,0.007530930607853685,1,Low Suspicion,-0.3765546697228998,Normal User
@sulistianingsih4331,1,1.0,0.0,0.0,0.0,0.00035861574323112785,1,Low Suspicion,-0.38312423640803595,Normal User
@sulastrisulastri4321,1,1.0,0.0,0.0,0.0,0.0016137708445400753,1,Low Suspicion,-0.37491329907758913,Normal User
@sugihartono5074,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@sulastrisulastri2105,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@sulaimanamang2758,1,1.0,0.0,0.0,0.0,0.008965393580778197,1,Low Suspicion,-0.37254685514073693,Normal User
@sukirJo-o5o3c,1,1.0,0.0,0.0,0.0,0.010399856553702708,1,Low Suspicion,-0.3733992235159934,Normal User
@sukimanacho4580,1,1.0,0.0,0.0,0.0,0.020441097364174286,1,Low Suspicion,-0.386368309389449,Normal User
@suherlanrcc6110,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@suhadaida2715,1,1.0,0.0,0.0,0.0,0.0007172314864622557,1,Low Suspicion,-0.38071828276354713,Normal User
@sugiyemmenuk29,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@sittimailah1803,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@sitiuswatunnasamadiun5808,1,1.0,0.0,0.0,0.0,0.0283306437152591,1,Low Suspicion,-0.40773440731186,Normal User
@sitinurkholipah9975,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@shobhashobha8893,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@sincanhunter2688,1,1.0,0.0,0.0,0.0,0.010579164425318272,1,Low Suspicion,-0.3741445584570536,Normal User
@simbahsolo9105,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@silviseftiani9055,1,1.0,0.0,0.0,0.0,0.03998565537027075,1,Low Suspicion,-0.42588057047621686,Normal User
@silviayuliana978,1,1.0,0.0,0.0,0.0,0.01775147928994083,1,Low Suspicion,-0.38311359312053017,Normal User
@sidorejoofficial,1,1.0,0.0,0.0,0.0,0.0021516944593867673,1,Low Suspicion,-0.3717810614858963,Normal User
@shreesetyasa1814,1,1.0,0.0,0.0,0.0,0.016137708445400755,1,Low Suspicion,-0.38511675736325773,Normal User
@sholehudin8314,1,1.0,0.0,0.0,0.0,0.0034068495606957147,1,Low Suspicion,-0.36977620057079674,Normal User
@shivanazea-s2t,1,1.0,0.0,0.0,0.0,0.01273085888470504,1,Low Suspicion,-0.37577310101529765,Normal User
@sintalamsu7504,1,1.0,0.0,0.0,0.0,0.0019723865877712033,1,Low Suspicion,-0.3712261109268644,Normal User
@shevaalmiralorrenia3500,1,1.0,0.0,0.0,0.0,0.06437152590998745,1,Low Suspicion,-0.4368101838959248,Normal User
@shelina-v7d,1,1.0,0.0,0.0,0.0,0.014882553344091805,1,Low Suspicion,-0.3840218768163195,Normal User
@shantimail2145,1,1.0,0.0,0.0,0.0,0.0021516944593867673,1,Low Suspicion,-0.3717810614858963,Normal User
@shakirakinanti7316,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@shafiqaelmira2283,1,1.0,0.0,0.0,0.0,0.05181997489689798,1,Low Suspicion,-0.4338441041604392,Normal User
@shafia2015,1,1.0,0.0,0.0,0.0,0.0021516944593867673,1,Low Suspicion,-0.3717810614858963,Normal User
@sevi1212-g7o,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@sintafaya6714,1,1.0,0.0,0.0,0.0,0.05343374574143805,1,Low Suspicion,-0.43128741449758484,Normal User
@sintiadewi8514,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@sitinurhayati5899,1,1.0,0.0,0.0,0.0,0.0039447731755424065,1,Low Suspicion,-0.3679797652592948,Normal User
@sitiazzirah30,1,1.0,0.0,0.0,0.0,0.0021516944593867673,1,Low Suspicion,-0.3717810614858963,Normal User
@sitimasyitoh381,1,1.0,0.0,0.0,0.0,0.019903173749327596,1,Low Suspicion,-0.38021711241956374,Normal User
@sitilestari4257,1,1.0,0.0,0.0,0.0,0.0008965393580778196,1,Low Suspicion,-0.3780279151296917,Normal User
@sitikoyimah1854,1,1.0,0.0,0.0,0.0,0.0008965393580778196,1,Low Suspicion,-0.3780279151296917,Normal User
@sitikomariah2725,1,1.0,0.0,0.0,0.0,0.006455083378160301,1,Low Suspicion,-0.3725369467624944,Normal User
@sitikodariyah494,1,1.0,0.0,0.0,0.0,0.0019723865877712033,1,Low Suspicion,-0.3712261109268644,Normal User
@sitikhairunnisa1891,1,1.0,0.0,0.0,0.0,0.008427469965931505,1,Low Suspicion,-0.3742549027542245,Normal User
@sitihusniah-b8i,1,1.0,0.0,0.0,0.0,0.0062757755065447375,1,Low Suspicion,-0.37256924000552827,Normal User
@sitiaishahabubakar88,1,1.0,0.0,0.0,0.0,0.0053792361484669175,1,Low Suspicion,-0.3634352268753973,Normal User
@sintiawahidatunnikmah7784,1,1.0,0.0,0.0,0.0,0.0010758472296933837,1,Low Suspicion,-0.3779448281415705,Normal User
@sithapangalapangala495,1,1.0,0.0,0.0,0.0,0.0656266810112964,1,Low Suspicion,-0.4407387874366889,Normal User
@sitayo8753,1,1.0,0.0,0.0,0.0,0.04177873408642639,1,Low Suspicion,-0.42375874999778973,Normal User
@sitadita1138,1,1.0,0.0,0.0,0.0,0.0007172314864622557,1,Low Suspicion,-0.38071828276354713,Normal User
@siskaaprilia7808,1,1.0,0.0,0.0,0.0,0.03048233817464587,1,Low Suspicion,-0.4182648025008023,Normal User
@sisjjsjsjsjjsajnsksnsnxn488,1,1.0,0.0,0.0,0.0,0.00017930787161556393,1,Low Suspicion,-0.38041144549522776,Normal User
@sisildanuna,1,1.0,0.0,0.0,0.0,0.00412408104715797,1,Low Suspicion,-0.36825132005003186,Normal User
@sirinkhayyarah-u7n,1,1.0,0.0,0.0,0.0,0.008965393580778197,1,Low Suspicion,-0.37254685514073693,Normal User
@suparminurcahyo886,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@suprisupri1749,1,1.0,0.0,0.0,0.0,0.05379236148466918,1,Low Suspicion,-0.43237891498752373,Normal User
@supriyatna4396,1,1.0,0.0,0.0,0.0,0.0016137708445400753,1,Low Suspicion,-0.37491329907758913,Normal User
@tiaazagadisofficial8516,1,1.0,0.0,0.0,0.0,0.018468710776403083,1,Low Suspicion,-0.3850517733036369,Normal User
@tisnaantis5062,1,1.0,0.0,0.0,0.0,0.020261789492558725,1,Low Suspicion,-0.3842194987249058,Normal User
@tirtanirmayacc,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@tirarahayu9583,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@tioksticc7526,1,1.0,0.0,0.0,0.0,0.0675990675990676,1,Low Suspicion,-0.4497747590067342,Normal User
@tinyminihouse_8151,1,1.0,0.0,0.0,0.0,0.0010758472296933837,1,Low Suspicion,-0.3779448281415705,Normal User
@tinaanggraini2658,1,1.0,0.0,0.0,0.0,0.03693742155280617,1,Low Suspicion,-0.426455005089764,Normal User
@tiacandrawati4798,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@thranjlok226,1,1.0,0.0,0.0,0.0,0.002868925945849023,1,Low Suspicion,-0.37090141143497635,Normal User
@titinandayani6283,1,1.0,0.0,0.0,0.0,0.0005379236148466918,1,Low Suspicion,-0.38179298857969823,Normal User
@thomasevan91,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@tetiriana900,1,1.0,0.0,0.0,0.0,0.002331002331002331,1,Low Suspicion,-0.3708498720206239,Normal User
@teresiayuliatin3411,1,1.0,0.0,0.0,0.0,0.002331002331002331,1,Low Suspicion,-0.3708498720206239,Normal User
@tepakkuichanel7797,1,1.0,0.0,0.0,0.0,0.00035861574323112785,1,Low Suspicion,-0.38312423640803595,Normal User
@tenkek22ardhy55,1,1.0,0.0,0.0,0.0,0.00824816209431594,1,Low Suspicion,-0.3756122915370571,Normal User
@tehisum3080,1,1.0,0.0,0.0,0.0,0.0053792361484669175,1,Low Suspicion,-0.3634352268753973,Normal User
@teddygaptek,1,1.0,0.0,0.0,0.0,0.012551551013089475,1,Low Suspicion,-0.37539878612161,Normal User
@titieksugiharti6965,1,1.0,0.0,0.0,0.0,0.004482696790389098,1,Low Suspicion,-0.36951605549843397,Normal User
@titinkartini4285,1,1.0,0.0,0.0,0.0,0.01273085888470504,1,Low Suspicion,-0.37577310101529765,Normal User
@tazkiacollection3357,1,1.0,0.0,0.0,0.0,0.04339250493096647,1,Low Suspicion,-0.4226627274923268,Normal User
@trihandayani9906,1,1.0,0.0,0.0,0.0,0.006813699121391429,1,Low Suspicion,-0.37533419905507076,Normal User
@ucokbalang7768,1,1.0,0.0,0.0,0.0,0.008786085709162632,1,Low Suspicion,-0.3723527523449268,Normal User
@ubayiyah7340,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@tukimantukiman756,1,1.0,0.0,0.0,0.0,0.00035861574323112785,1,Low Suspicion,-0.38312423640803595,Normal User
@tryaprilia,1,1.0,0.0,0.0,0.0,0.03460641922180384,1,Low Suspicion,-0.42784493833264137,Normal User
@trisnawidhianingsih24ningsih,1,1.0,0.0,0.0,0.0,0.002868925945849023,1,Low Suspicion,-0.37090141143497635,Normal User
@trisnantodermawan5,1,1.0,0.0,0.0,0.0,0.00017930787161556393,1,Low Suspicion,-0.38041144549522776,Normal User
@triharianti8230,1,1.0,0.0,0.0,0.0,0.04410973641742873,1,Low Suspicion,-0.42218178712271703,Normal User
@triaFitria-e1o,1,1.0,0.0,0.0,0.0,0.0010758472296933837,1,Low Suspicion,-0.3779448281415705,Normal User
@titinsumartini2864,1,1.0,0.0,0.0,0.0,0.03388918773534158,1,Low Suspicion,-0.4242885913714456,Normal User
@trezzbenn,1,1.0,0.0,0.0,0.0,0.005199928276851354,1,Low Suspicion,-0.36392626330477834,Normal User
@toyol_item,1,1.0,0.0,0.0,0.0,0.003048233817464587,1,Low Suspicion,-0.3706995977345333,Normal User
@torodecoration6659,1,1.0,0.0,0.0,0.0,0.06168190783575399,1,Low Suspicion,-0.4305750389263577,Normal User
@topikgelap7023,1,1.0,0.0,0.0,0.0,0.0012551551013089475,1,Low Suspicion,-0.37226374992385497,Normal User
@topfannybali7586,1,1.0,0.0,0.0,0.0,0.053613053613053616,1,Low Suspicion,-0.43138172749271825,Normal User
@tonytrondol6092,1,1.0,0.0,0.0,0.0,0.004303388918773535,1,Low Suspicion,-0.37182779502847446,Normal User
@tobriboga2498,1,1.0,0.0,0.0,0.0,0.01721355567509414,1,Low Suspicion,-0.38357836991712724,Normal User
@teamsammyhere,1,1.0,0.0,0.0,0.0,0.005737851891698046,1,Low Suspicion,-0.3653553404395408,Normal User
@taufiqurrahman504,1,1.0,0.0,0.0,0.0,0.0014344629729245114,1,Low Suspicion,-0.37307008716558504,Normal User
@surantosaputro2232,1,1.0,0.0,0.0,0.0,0.003048233817464587,1,Low Suspicion,-0.3706995977345333,Normal User
@sutarnitarni8809,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@syahidanuralifa1633,1,1.0,0.0,0.0,0.0,0.0021516944593867673,1,Low Suspicion,-0.3717810614858963,Normal User
@syahdansyahdan-gc1fb,1,1.0,0.0,0.0,0.0,0.003048233817464587,1,Low Suspicion,-0.3706995977345333,Normal User
@syahanfajrin8813,1,1.0,0.0,0.0,0.0,0.05343374574143805,1,Low Suspicion,-0.43128741449758484,Normal User
@syafiqgaminghensem5444,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@syabillaaja770,1,1.0,0.0,0.0,0.0,0.04357181280258204,1,Low Suspicion,-0.42224103133399576,Normal User
@suwartinitini815,1,1.0,0.0,0.0,0.0,0.027254796485565717,1,Low Suspicion,-0.41186224505390606,Normal User
@sutrisnoku,1,1.0,0.0,0.0,0.0,0.00824816209431594,1,Low Suspicion,-0.3756122915370571,Normal User
@sustini8325,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@syakila-rc3eq,1,1.0,0.0,0.0,0.0,0.007530930607853685,1,Low Suspicion,-0.3765546697228998,Normal User
@susisusanti514,1,1.0,0.0,0.0,0.0,0.006096467634929174,1,Low Suspicion,-0.36665411212800714,Normal User
@susisunarsih6644,1,1.0,0.0,0.0,0.0,0.00017930787161556393,1,Low Suspicion,-0.38041144549522776,Normal User
@susimariana8923,1,1.0,0.0,0.0,0.0,0.0353236507082661,1,Low Suspicion,-0.42670391307280003,Normal User
@susilawati704,1,1.0,0.0,0.0,0.0,0.0353236507082661,1,Low Suspicion,-0.42670391307280003,Normal User
@susidinda9535,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@suryoatmojo-p8r9j,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@suriyahsuriyah-w4w,1,1.0,0.0,0.0,0.0,0.03514434283665053,1,Low Suspicion,-0.4262180501134732,Normal User
@syahranirani5688,1,1.0,0.0,0.0,0.0,0.003048233817464587,1,Low Suspicion,-0.3706995977345333,Normal User
@syakila3978,1,1.0,0.0,0.0,0.0,0.005737851891698046,1,Low Suspicion,-0.3653553404395408,Normal User
@taufiktaufik6074,1,1.0,0.0,0.0,0.0,0.0014344629729245114,1,Low Suspicion,-0.37307008716558504,Normal User
@tahukahkamu-07,1,1.0,0.0,0.0,0.0,0.0007172314864622557,1,Low Suspicion,-0.38071828276354713,Normal User
@taufikfikri4676,1,1.0,0.0,0.0,0.0,0.029944414559799175,1,Low Suspicion,-0.41594104359664524,Normal User
@taufikfadanta,1,1.0,0.0,0.0,0.0,0.009324009324009324,1,Low Suspicion,-0.3723557384456928,Normal User
@tatisugiarti8460,1,1.0,0.0,0.0,0.0,0.026178949255872334,1,Low Suspicion,-0.4038129197318891,Normal User
@tatangsatiri5656,1,1.0,0.0,0.0,0.0,0.008965393580778197,1,Low Suspicion,-0.37254685514073693,Normal User
@tasyrifuchok,1,1.0,0.0,0.0,0.0,0.03639949793795948,1,Low Suspicion,-0.42619508304865794,Normal User
@tasrifah1247,1,1.0,0.0,0.0,0.0,0.005199928276851354,1,Low Suspicion,-0.36392626330477834,Normal User
@tamajunior-it9di,1,1.0,0.0,0.0,0.0,0.009682625067240451,1,Low Suspicion,-0.3747843477816515,Normal User
@taaaaaa-z6y,1,1.0,0.0,0.0,0.0,0.047695893849740004,1,Low Suspicion,-0.42495746477830165,Normal User
@syaluna4654,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@syukuriandnikmati,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@syukurduha1981,1,1.0,0.0,0.0,0.0,0.03191680114757038,1,Low Suspicion,-0.41818561566264856,Normal User
@syifauni-bg8ir,1,1.0,0.0,0.0,0.0,0.013806706114398423,1,Low Suspicion,-0.37820209678774047,Normal User
@syifanissa3735,1,1.0,0.0,0.0,0.0,0.004303388918773535,1,Low Suspicion,-0.37182779502847446,Normal User
@syifajannah-v3t,1,1.0,0.0,0.0,0.0,0.019365250134480903,1,Low Suspicion,-0.38286003209971076,Normal User
@syifaaira94,1,1.0,0.0,0.0,0.0,0.0017930787161556392,1,Low Suspicion,-0.37339828088767674,Normal User
@syauqimusyaffa-qu6rb,1,1.0,0.0,0.0,0.0,0.014523937600860678,1,Low Suspicion,-0.3818999545141847,Normal User
@naura_chatty4477,1,1.0,0.0,0.0,0.0,0.004841312533620226,1,Low Suspicion,-0.36631463662599906,Normal User
@nathalieria7067,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@doryTv-s,1,1.0,0.0,0.0,0.0,0.0016137708445400753,1,Low Suspicion,-0.37491329907758913,Normal User
@hidayatunikmah08,1,1.0,0.0,0.0,0.0,0.005199928276851354,1,Low Suspicion,-0.36392626330477834,Normal User
@heliheli3364,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@hegarfatih,1,1.0,0.0,0.0,0.0,0.004482696790389098,1,Low Suspicion,-0.36951605549843397,Normal User
@hazeliaalsava,1,1.0,0.0,0.0,0.0,0.003048233817464587,1,Low Suspicion,-0.3706995977345333,Normal User
@hazel-430,1,1.0,0.0,0.0,0.0,0.017572171418325264,1,Low Suspicion,-0.3831848263596863,Normal User
@hayunugroho8300,1,1.0,0.0,0.0,0.0,0.029944414559799175,1,Low Suspicion,-0.41594104359664524,Normal User
@haurafloshylla,1,1.0,0.0,0.0,0.0,0.05128205128205128,1,Low Suspicion,-0.4333798194881067,Normal User
@hasminboromang,1,1.0,0.0,0.0,0.0,0.06042675273444505,1,Low Suspicion,-0.43190090050089036,Normal User
@harycrut7756,1,1.0,0.0,0.0,0.0,0.022054868208714364,1,Low Suspicion,-0.3929912139622871,Normal User
@harvantyoabbadsantoso6930,1,1.0,0.0,0.0,0.0,0.015241169087322934,1,Low Suspicion,-0.3848689416999488,Normal User
@hartoatmojo8240,1,1.0,0.0,0.0,0.0,0.0008965393580778196,1,Low Suspicion,-0.3780279151296917,Normal User
@hartatiwita9697,1,1.0,0.0,0.0,0.0,0.05343374574143805,1,Low Suspicion,-0.43128741449758484,Normal User
@harrisonluther3968,1,1.0,0.0,0.0,0.0,0.00035861574323112785,1,Low Suspicion,-0.38312423640803595,Normal User
@harko88,1,1.0,0.0,0.0,0.0,0.002331002331002331,1,Low Suspicion,-0.3708498720206239,Normal User
@hariyati1327,1,1.0,0.0,0.0,0.0,0.0008965393580778196,1,Low Suspicion,-0.3780279151296917,Normal User
@harisson-l5g,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@harisondel4153,1,1.0,0.0,0.0,0.0,0.05827505827505828,1,Low Suspicion,-0.43081139126312623,Normal User
@harisasongko6765,1,1.0,0.0,0.0,0.0,0.003048233817464587,1,Low Suspicion,-0.3706995977345333,Normal User
@helmymelani103,1,1.0,0.0,0.0,0.0,0.002331002331002331,1,Low Suspicion,-0.3708498720206239,Normal User
@helmyopus5548,1,1.0,0.0,0.0,0.0,0.014703245472476242,1,Low Suspicion,-0.38422429211522824,Normal User
@henawatijamahir9880,1,1.0,0.0,0.0,0.0,0.01685493993186301,1,Low Suspicion,-0.3840070998458057,Normal User
@henrygimong9393,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@hhhh-i5k4v,1,1.0,0.0,0.0,0.0,0.00914470145239376,1,Low Suspicion,-0.3726156453472348,Normal User
@herrylisher7617,2,1.9506908696830128,0.20199309249791833,0.0,0.0,0.012910166756320602,1,Low Suspicion,-0.6888016225822903,Suspected Buzzer
@herruselfindo3148,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@herminastutik-n8e,1,1.0,0.0,0.0,0.0,0.014344629729245113,1,Low Suspicion,-0.3809299971061518,Normal User
@hermayahermaya9304,1,1.0,0.0,0.0,0.0,0.0012551551013089475,1,Low Suspicion,-0.37226374992385497,Normal User
@herianyer3016,1,1.0,0.0,0.0,0.0,0.025820333512641205,1,Low Suspicion,-0.403696169626908,Normal User
@henyadiva9966,1,1.0,0.0,0.0,0.0,0.0019723865877712033,1,Low Suspicion,-0.3712261109268644,Normal User
@hennypurwobintoro9480,1,1.0,0.0,0.0,0.0,0.01273085888470504,1,Low Suspicion,-0.37577310101529765,Normal User
@hendinaufal,1,1.0,0.0,0.0,0.0,0.012013627398242783,1,Low Suspicion,-0.37871262807489064,Normal User
@henimuslim,2,1.988400994200497,0.16386436755091063,0.0,0.0,0.05253720638336023,1,Low Suspicion,-0.6708938747198989,Suspected Buzzer
@henielfita,1,1.0,0.0,0.0,0.0,0.0021516944593867673,1,Low Suspicion,-0.3717810614858963,Normal User
@hendryacun7116,1,1.0,0.0,0.0,0.0,0.06168190783575399,1,Low Suspicion,-0.4305750389263577,Normal User
@hendropriyono3588,1,1.0,0.0,0.0,0.0,0.015599784830554062,1,Low Suspicion,-0.3836789405228526,Normal User
@hendrawan7378,1,1.0,0.0,0.0,0.0,0.006096467634929174,1,Low Suspicion,-0.36665411212800714,Normal User
@hendrarayya84,1,1.0,0.0,0.0,0.0,0.00502062040523579,1,Low Suspicion,-0.3649041900745178,Normal User
@hendrajayajaya6977,1,1.0,0.0,0.0,0.0,0.039089116012192934,1,Low Suspicion,-0.4241768409283035,Normal User
@hariraya-h7p,1,1.0,0.0,0.0,0.0,0.013806706114398423,1,Low Suspicion,-0.37820209678774047,Normal User
@haripurwanto690,1,1.0,0.0,0.0,0.0,0.026358257127487898,1,Low Suspicion,-0.4063594086125965,Normal User
@hariezbegundal3393,1,1.0,0.0,0.0,0.0,0.019903173749327596,1,Low Suspicion,-0.38021711241956374,Normal User
@gindogtc7084,1,1.0,0.0,0.0,0.0,0.05684059530213376,1,Low Suspicion,-0.43119684195531316,Normal User
@goguna685,1,1.0,0.0,0.0,0.0,0.017034247803478574,1,Low Suspicion,-0.38304380119907455,Normal User
@gogogiri3568,1,1.0,0.0,0.0,0.0,0.009861932938856016,1,Low Suspicion,-0.3746384696169353,Normal User
@gmfreefire_e8c,1,1.0,0.0,0.0,0.0,0.0032275416890801506,1,Low Suspicion,-0.3722731890918588,Normal User
@gizkazirafatiha,1,1.0,0.0,0.0,0.0,0.0021516944593867673,1,Low Suspicion,-0.3717810614858963,Normal User
@gitaizzie3010,1,1.0,0.0,0.0,0.0,0.03944773175542406,1,Low Suspicion,-0.42464442467312036,Normal User
@gitaayupramudyana4762,1,1.0,0.0,0.0,0.0,0.006096467634929174,1,Low Suspicion,-0.36665411212800714,Normal User
@gisellexavieraalbertha9576,1,1.0,0.0,0.0,0.0,0.002510310202617895,1,Low Suspicion,-0.3706917300730457,Normal User
@ginatania9543,1,1.0,0.0,0.0,0.0,0.029944414559799175,1,Low Suspicion,-0.41594104359664524,Normal User
@group3ria923,1,1.0,0.0,0.0,0.0,0.004662004662004662,1,Low Suspicion,-0.36699656264946917,Normal User
@gilmanpawitra9856,1,1.0,0.0,0.0,0.0,0.0012551551013089475,1,Low Suspicion,-0.37226374992385497,Normal User
@gibranraqillaananda,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@ghibranrt14,1,1.0,0.0,0.0,0.0,0.05343374574143805,1,Low Suspicion,-0.43128741449758484,Normal User
@ghaisanandaru7775,1,1.0,0.0,0.0,0.0,0.004303388918773535,1,Low Suspicion,-0.37182779502847446,Normal User
@gerhanaahitoo-e6r9z,1,1.0,0.0,0.0,0.0,0.0,1,Low Suspicion,-0.3666601098090019,Normal User
@gendowel,1,1.0,0.0,0.0,0.0,0.0037654653039268424,1,Low Suspicion,-0.3671600116960118,Normal User
