publishedAt,authorDisplayName,textDisplay,likeCount
2025-10-25T16:04:17Z,@MuhamadIkhsanudin-m9e,kak menu embenya ayam geprek dong soalnya sekolah lain dapet,0
2025-10-25T15:33:38Z,@Call_me_saa,Aku belom dapett😭😭😭😭,0
2025-10-25T14:31:22Z,@xleaaz1239-s7d,kak.  aku. juga mau<br>KAYA.  gitu <br>aku.   SD  kadumangu.  05🍉🍚🍗🍼🍫👍💞👌🎀🎁🔙💒💍,0
2025-10-25T14:06:24Z,@rafaelalvar,𝚃𝙼𝚁 𝚌𝚕𝚊𝚜𝚜 𝙺𝚎𝚟𝚒𝚗 𝚖𝚢 𝚐𝚘𝚘𝚍 𝚝𝚑𝚒𝚜 𝚢𝚎𝚊𝚛.,0
2025-10-25T13:15:04Z,@zepdy-o4o,Gw mbg ny GK pernah ultra milk dah pada Indomilk co,0
2025-10-25T12:10:07Z,@SherevySanjaya,Lah sama menu mbg nya🗿🗿🗿🤭🤭,0
2025-10-25T11:30:56Z,@AlinkaFayrus,Di sekolah aku ada MBG tapi tapi tapi<br>ada yang keracunan besti aku aku <br>Kelas 6B😢😢,0
2025-10-25T10:45:47Z,@prukutuk_prikitik,MBG<br>Makan Beracun Gratis,0
2025-10-25T10:18:19Z,@QaisAbqary,MBG<br><br>M: makanan<br><br>B: beracun<br><br>G: gratis<br><br><br><br><br>🗿,0
2025-10-25T08:54:30Z,@sahabatensijoa-ed7rh,Bergizi benar ❤,0
2025-10-25T07:56:35Z,@amayy_hanii,ѕumpαh mвg dí ѕєkσlαh gw ítu mαlαh pαdα вucín αmα αвαng pєngαntαr mвgnчα kαlσ gαk ѕαlαh ѕíh чαng nαmαnчα mαѕ mαul чα,1
2025-10-25T07:59:06Z,@amayy_hanii,díѕíní αdα чαng kєnαl mαѕ mαul ??,1
2025-10-25T07:36:14Z,@AndariasTappang-h2u,Yang tadi MBG ku 😮😮😮😮😮😮😮,0
2025-10-25T07:08:09Z,@SidikNurrokman,Semoga sehat sehat saja❤❤❤❤❤❤❤❤❤❤,0
2025-10-25T05:59:31Z,@EdaEda-w4v,KAKMENU MBG MENUNYA kelengken sama susunya 3 ayam kecap dan tomat timun yah kak,2
2025-10-25T05:20:05Z,@rinikarlina8341,SDN pasalakan kelas empat belum,0
2025-10-25T05:16:13Z,@VivoY02-c7p,Akujugamakangeratisdisekolahakugitu,0
2025-10-25T04:47:23Z,@wiwitriwahyuni9520,biasa nya MBG di TV,0
2025-10-25T04:45:54Z,@wiwitriwahyuni9520,MBG kan viral nya sampe 100 vidio nya,0
2025-10-25T04:43:56Z,@wiwitriwahyuni9520,MBG dah viral banget,0
2025-10-25T04:42:51Z,@wiwitriwahyuni9520,rasanya pengen nangis😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😢😢😢😢😢😢😢😢😢😢😢😢😢,0
2025-10-25T04:41:26Z,@wiwitriwahyuni9520,kasihan banget anak anak SD,0
2025-10-25T04:40:05Z,@wiwitriwahyuni9520,ini viral banget di TV,0
2025-10-25T04:08:54Z,@Apchanel02,MBG kah,0
2025-10-25T04:08:25Z,@AisyahFahri-q1m,Mati lu,0
2025-10-25T03:16:03Z,@Najjwa-r4v,Eh Pal maaf di aku ada blatung nya gerombolan,0
2025-10-25T03:07:11Z,@IndriAni-m9l2t,MBG kata mama saya itu makanan racun,0
2025-10-25T01:06:50Z,@qabirrifaichannel1218,Kaka  mau.  MBG. Pli.s,0
2025-10-25T00:26:12Z,@SafitriAmelia-g5j,harusnya gk boleh pake sambel kan mknan bergizi di aku aja gk pernah pake sambel karna takut sakit perut pagi pagi,0
2025-10-24T23:49:47Z,@Star_NaraCute,Gk pernah dpt seenak inii,0
2025-10-24T23:15:18Z,@RevanPermana-qg1ix,Coba deh ga ada sayurannya,0
2025-10-24T23:05:27Z,@OnderdilMotor-i2r,"Faktanya ga gitu juga,dapatnya tempe mentah,di makan keracunan😅",0
2025-10-24T22:07:22Z,@UusHerdianto-r5q,Kak kalo di SDN angkasa 06 ada,0
2025-10-24T18:23:00Z,@TumanggorPhonsel-u7q,Sppg    ika na   udang,0
2025-10-24T16:53:09Z,@helmymelani103,Takutnya nasi nya ada beras dan nasi nya belun sempat di masak,0
2025-10-24T15:04:20Z,@user-sg5yo2bg1e,Mbg nomor berapa tu bang aku 32,0
2025-10-24T14:49:46Z,@AdillaKhoerunnisa,Udah paket lengkap bang segeraya MBG😊,0
2025-10-24T14:48:05Z,@AdillaKhoerunnisa,Bang dan mba di   SDN MEKAR ASIH belum dapat MBG segera yaa😊,0
2025-10-24T14:45:24Z,@PajarAfdan,MBG makan beracun gratis,0
2025-10-24T14:22:20Z,@Queena.374,✖️✖️✖️✖️,0
2025-10-24T13:39:23Z,@AlinaSeva-k5,bok MBG yang bikin keracunan,0
2025-10-24T13:32:08Z,@sitikomariah2725,Kalau orang mau sehat 5sehat6sempurna,0
2025-10-24T13:19:12Z,@nano_gamingz,Aku ga percaya jika semua MBG Begini,0
2025-10-24T12:52:15Z,@SittaRosyanti,Ini  makan bergizi gratis 😅,0
2025-10-24T12:15:41Z,@LuthfiAja-n5y,SD5❤❤❤❤❤,0
2025-10-24T12:09:57Z,@migdadlamsy19,Nggak mau makan ah soalnya itu adalah dunia ada belatung,0
2025-10-24T11:35:46Z,@syauqimusyaffa-qu6rb,Aku juga dapet mbg tapi kok kayak enak gitu ya,0
2025-10-24T11:24:08Z,@Stok.arpangz120Gz12,Kak aku anak sd tadi di sekolah kami makan MBG tapi ada sayur arcis nya kami satu kelas kedapatan ulat belatung,0
2025-10-24T10:43:06Z,@cepurpranoto9785,"MBG dibagi terpisah...itu tempe am telur bisa dijadikan 1 gak sih,nanggung bgt tempatnya",0
2025-10-24T07:01:07Z,@RANDOM_vidio-x8,"Wah inimah MoBile leGend bukan MBG😆🗿🤗 Mabar yuk!?, gasss🔥",0
2025-10-24T06:47:21Z,@PranajaAqila-v1f,Makanan beracun gratis,0
2025-10-24T05:54:21Z,@SI_JOMLO1,kak sdn 2 paspan juga mau dong 😢😢😢❤🎉,0
2025-10-24T05:50:24Z,@mastanibae2911,Aku udah ka,0
2025-10-24T05:46:18Z,@TanyaOfficiall,Hari Senin aku GK mbg😭😮‍💨,0
2025-10-24T05:41:54Z,@MuhammadYusuf-w8i9x,Mbg makan beracun gratis 👍🗿,1
2025-10-24T04:39:55Z,@sakinahkinah8123,Pa ngeliat sendok saya ga soalnya ilang,0
2025-10-24T04:37:20Z,@MegawatiMegawati-x7m,Mbg m: Makana <br>B:beracun <br>G:gratis,0
2025-10-24T04:15:49Z,@putuuvik,kakak sama solnya hari senin aku ayuk dapat makanan geratis mbg😊😊😊😊,0
2025-10-24T04:14:24Z,@Opinnest,haha di kab.garut desa simpang kebanyakan kec.cikajang paling nasi trmpe doang udh. karna pegawai desa semua yang harus sehat dan gemuk bukan masyarakat nya😂,0
2025-10-24T04:04:40Z,@nawaaimuppp,😣😣😣jangan ba itu🪱,2
2025-10-24T03:59:04Z,@yaya_chan102,Masih ada hiu goreng ga nih...💀<br>Curiga gw🧐,0
2025-10-24T02:05:36Z,@MuhammadPutra-u4v,ooooo kaya gini 😮😮 timku MI<br>👇,1
2025-10-24T01:22:11Z,@sulistianingsih4331,"Ditempat saya TDK seperti itu<br>Nasinya tdk semangkok tapi sekedarnya, bahkan sedikit sekali<br><br>Tp terimakasih sebelumnya",0
2025-10-23T17:27:26Z,@RintoRinto-n5d,Anak sd:MBG MAKAN BERGIZI GRATIS<br>gw sama besti be like:sayaaaaaaaang makan sayang yareobun onere mukbangeun mbg makan beracun gratis,0
2025-10-23T14:24:52Z,@Roblox2024-J7i,𝔸𝕜𝕦 𝕛𝕦𝕘𝕒😂😊😊😊😄,0
2025-10-23T13:40:39Z,@anjaiiii-g9m,Mbg:makanan beracun gratis,0
2025-10-23T13:36:09Z,@irmasuriyani1536,Makan bergizi gratis ❌<br>Makan racun gertis ✔️,1
2025-10-26T14:04:04Z,@ahdangaming197,Gratis❌<br>Gertis✔️,0
2025-10-23T13:35:47Z,@errors_content,Stoberinya asin sampe muntah cooo,0
2025-10-23T12:16:11Z,@Suwarsih-fh4xc,"Semoga aku dapet di:sdn cibalongsari ll, kab. Karawang",0
2025-10-23T12:14:07Z,@PernamaDita-fh3nz,Sambelnya kurang pedes bmak,0
2025-10-23T11:45:26Z,@nezen-lj,Sama bentar lagi dapet mkg makanan keracunan gratis gak lah maksudnya itu mbg sebulan lagi sih  katanya untung bisa pilih menu nya 😊,0
2025-10-23T11:35:40Z,@Nazriel-n6u,😂😊,0
2025-10-23T10:58:11Z,@MamanH-o6m,Yaroubun ana mukbangen stowberi MBG YAREUUUUUUUU..,1
2025-10-23T10:17:58Z,@GilangOziramadhan,Ayam katsu ka😅,0
2025-10-23T10:03:34Z,@reswandyputra7023,Apa  lagunya  kak❤aku  langdung  jatucinta,0
2025-10-23T09:58:39Z,@schlos465,dari negara,0
2025-10-23T08:52:10Z,@ElsaVivo-u5u,Pas di video: 🤤🤤😋😋<br>Pas Dateng:🙁🧐🤨,0
2025-10-23T08:36:32Z,@Yelizar-n6c3q,Makanan beracun,0
2025-10-23T08:30:37Z,@SyakiraLamir,Jabikepinginjuga,0
2025-10-23T07:43:04Z,@imasnasti8149,MNG membantu emak 2 gdk perlu bawa bekal lagi,0
2025-10-23T06:41:28Z,@nonengaminah-p4g,Racun  bukan,0
2025-10-23T06:25:12Z,@anggelsintya2542,bang/kak aku boleh request gakk kemarin aku udh nulis loh gini &quot;bang boleh gak request ayam geprek&amp;sambel&amp;susu yang sambel geprek yaaa plisssssss ini aku habisin lohhhh enqkk banget&quot; kan aku gitu udh an,0
2025-10-23T05:19:23Z,@stravaband,Enak,0
2025-10-23T04:54:18Z,@FirmanAditya-h8x,Tim yang sudah dapet <br>  👇,0
2025-10-23T04:11:29Z,@santibulo,tempat mbg nya kayak punyaku tadi,0
2025-10-23T04:10:08Z,@fitriyanireni4448,Gratis dari mana? Itu bukan dari pak Prabowo keles….tp dari uang rakyat,0
2025-10-23T04:02:10Z,@dianayuanggraini7407,Sekarang di SDN 3 wringiputih ada kelengkeng,0
2025-10-23T03:18:09Z,@Amel-jx6rw,Wau enak sekali pasti itu enak❤🎉sampai aku ginler🎉❤😂😂😂,0
2025-10-23T02:55:24Z,@noviaamanda8021,ka/bang itu mbg buat hari ini kah😅😅😊😊,0
2025-10-23T02:32:48Z,@anikicuk-eq9jd,Enak nya  maulah,0
2025-10-23T01:38:25Z,@TeguhHerman-u6d,Ini makanan mbg,0
2025-10-22T14:41:05Z,@MoerniyatieSoekardie,😊😊😊😮😮😮❤❤❤🤤🤤🤤😋😋😋😋,0
2025-10-22T14:20:46Z,@mahiru-12-6,Gua alergi telur 🤢,0
2025-10-22T13:54:34Z,@Bima-n3u7t,Min sate,0
2025-10-22T13:11:59Z,@zulfaulilazmi,kayaknya enak😂😂😂😂🎉😅😊,0
2025-10-22T12:34:37Z,@musik_enak_josss,Makasih ya udah kasih MBG,0
2025-10-22T12:26:49Z,@24MerlungJambi,Mantap,0
2025-10-22T12:20:01Z,@BERLIANA_OFFICIAL-22,Aku kemaren ada ul*t nya,0
2025-10-22T12:12:24Z,@danilputra5816,Bang papab sd kami dapat 8 ranta barur kapn dapat mbg,0
2025-10-22T11:31:53Z,@gilmanpawitra9856,Pake susu coklat dongg pliss🙏🙏🙏,0
2025-10-22T09:19:51Z,@mikhalachannel,Enak banget aku dapat burger,0
2025-10-22T09:11:26Z,@PutrapradianP,MBG:Makan Beracun Gratis,0
2025-10-22T07:30:58Z,@CELIA-w6x,Wih menunya banyak kalau di tempat ku cuma sedikit,0
2025-10-22T07:26:01Z,@NurCahaya-ev6ww,AYAM,0
2025-10-22T07:22:00Z,@DewaSujana-p1q,Kakak tempat.nya boleh dibawa gqk soalnya bagus😊,0
2025-10-22T07:21:08Z,@DewaSujana-p1q,Kakk sd 7 pedungan belom dapettt😢😢,0
2025-10-22T07:21:07Z,@yuzizusasuhahe8296,Dapat MBG basi,0
2025-10-22T06:01:11Z,@davinaktb-s5g,Min aku pizza plsss,0
2025-10-22T05:55:48Z,@arnipaonganan6191,Kak. Tadi. Aku. Makan. Mbg. Tapi. Melonnya. Basi. Kami. di.manakawari 😮,0
2025-10-22T05:43:32Z,@juhasmansahirjuhasman4358,🙊👎💪,0
2025-10-22T05:30:47Z,@ItaWibowo,Itu beracun gak,0
2025-10-22T04:02:30Z,@MurniRose-s2i6c,Mending buka lapangan kerja yag banyak. Di jamain semua orng ga kelaparan.,0
2025-10-22T03:21:22Z,@omped71,Makan yang di beri pemerintah bukan Prabowo,0
2025-10-22T02:53:52Z,@DenySiuu,MBG mana rantau kah,0
2025-10-22T00:52:03Z,@aksaa.120,kailan sudah makan MBG❤❤,0
2025-10-22T00:03:07Z,@ReygaSaputra-r6r,wahh enak seka lillah mbg.MAKan lbergizi gratis ku gkadahewankecil<br>tapi sayur nya basii yang sama sini kumpul😊🤤😍😍😍,0
2025-10-31T01:13:01Z,@amitmr4042,"MBG itu artinya,makanan beracun gratis",0
2025-10-21T15:41:56Z,@DennyPurwanto-we4ep,"MasyaAllah bersih dan rapih banget. Sekolah anakku udh dua hari ini dapet MBG, tampak makannya juga rapih dan terlihat enak. Ternyata emang enakkk, anak2ku suka. Semoga terus dijaga kebersihan makannya tempat makannya juga nilai gizinya. 😊❤",0
2025-10-21T14:58:51Z,@IcaBhawel-o8n,Kok makan gratis masih ada beberapa tahun lagi sih,0
2025-10-21T12:48:37Z,@baiqSakmah01,Wahh enak sekali bang besok anterin ya😋😋😋😋,1
2025-10-21T12:24:50Z,@DarwisWis-zm1qz,P kak susu sama strawberry sama nasi goreng ayam panggang boleh kakak ql,0
2025-10-21T10:50:21Z,@PutriNabila-w5g,♥️♥️♥️♥️♥️,0
2025-10-21T10:50:06Z,@PutriNabila-w5g,erik putrinabilaazahra,0
2025-10-21T10:26:52Z,@freedom7987,Miris negeri yg ktanya kaya buat makan bergizi aja harus nunggu dapur MGB <br>😂😂😂,1
2025-10-21T11:01:18Z,@Stm_nadhifa,&quot;mgb&quot; Lwack deck😂,0
2025-10-21T10:15:40Z,@UdenKudenOfficial,Kesini gak sampai tuh mbg,0
2025-10-21T09:51:22Z,@Walet_Sampaga,🎉🎉,0
2025-10-21T09:40:52Z,@AlvinoBimo,pria masa kini di MBG,0
2025-10-21T09:36:46Z,@MunawirSetono,❤❤❤😊😊😊🎉🎉🎉,0
2025-10-21T09:15:47Z,@garudanusantara6485,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0
2025-10-21T08:58:55Z,@MuhFadel-b6f4s,Kak ka sd larangan gaada mbg yo hari saptu,0
2025-10-21T07:05:42Z,@yuniwidiastuti2368,Nah enak ada sambel ny berasa tidak dr RS,0
2025-10-21T06:16:50Z,@NUFAILDiurhaman,Whuuuu racun,0
2025-10-21T06:08:13Z,@AfriYadi-j5w8j,Lah itu menu mbg gw jir😂,0
2025-10-21T05:21:58Z,@KhilsaMaryanto,Di Pekalongan menu tempe goreng sayur pisang banyak Menu di bawa 10ribu padahal katanya menu anggaran 12ribu di Pekalongan malah ribu,2
2025-10-21T05:11:07Z,@HarniNengsih,SD hari senin😊,0
2025-10-21T04:49:57Z,@budikanaya4530,Yg di videoin yg bagus bagus tapi yg di kirim kurang dari kata layak....biar banyak untungnya ....realnya beda.....<br>Hanya menguntungkan pihak pihak tertentu...,0
2025-10-21T04:28:43Z,@rohmatullailisalamah68,Tidak semua SPPG menunya begitu... 😂,0
2025-10-21T03:54:32Z,@kil-s8u,Ternyata akuh dapat MBG ituh ga enak kaya basi gituh Al h sampe ga di makan,0
2025-10-21T03:07:17Z,@SigitPurwsnto,Dilihat sih enak tapi bagiku aku takut masuk 😭 Pasti kalian tahu lah,0
2025-10-21T02:01:49Z,@Dena_art_random,Semangat terus mbg❤❤ untuk anak sekolah.. jangan diserahkan dlm bentuk uang nanti banyak yg korupsi.. <br>Semangat,0
2025-10-20T18:50:41Z,@engelangel7181,Enak nggak kek aku Halah  bersyukur aja dikasih daripada nggak dikasih 😊,0
2025-10-20T16:04:30Z,@TatiGm-l7v,Kapan aku bisa dapat mbg😢😢,0
2025-10-20T15:37:25Z,@ashila_yt,Kapan selat mie dapet😮‍💨,0
2025-10-20T14:18:23Z,@Ifzahra26,SD😢4,0
2025-10-20T13:49:27Z,@rezitatasya8158,kak kapan ke sd 3 lembah❤🎉🎉,0
2025-10-20T13:45:36Z,@lastattack29,Takut anak saya makan begini.,0
2025-10-20T13:25:42Z,@Thesister-o8q4e,Apa arti mbg makan beracun gratis,0
2025-10-20T13:10:47Z,@zuzuzu-u6o,MBG M makan B beracun G gratis,0
2025-10-20T13:11:11Z,@zuzuzu-u6o,Cuma bercanda 😅,0
2025-10-20T12:33:16Z,@Maimunah-o7g,MBG makan beracun geratis,0
2025-10-20T12:32:11Z,@Rafaldo-y9x,kerja bagusssssssss,0
2025-10-20T12:30:52Z,@TheFun88,Yum,0
2025-10-20T12:25:51Z,@penaldo_editz78,Perasaan gua gak kek gini dah MBG di tempat gua😂,0
2025-10-20T12:08:46Z,@DuniaWatiIndun,Kenapa ya mbg di sini mah ga seperti itu. 😢,2
2025-10-20T12:02:52Z,@indah_kamu,Kak kata nya sdn jogotrunan Oktober di kasih mbg ya🎉,0
2025-10-20T11:54:58Z,@lebyalhana4494,"Sehat sehat pak prabowo, programnya bagus, yang buat kasus2 itu yang tidak suka dengan beliau oknum2nya, makanya ada aja kasusnya, 1. Tidak suka dengan beliau dan yg ke 2. Yaaa memang tidak standar SOP dapurnya",0
2025-10-20T11:48:54Z,@wandyalkhaimi6046,"Mbg, makanan beracun gratiss",0
2025-10-20T11:37:46Z,@inemrit,Mendingan serahkan ke orang tuanya biar aman sentosa. ..,0
2025-10-20T11:34:48Z,@dayatdino3989,Di makanan ku ada hewannya aku GK makan karena aku GK suka bersukur aku GK kenapemyakit,0
2025-10-20T11:27:37Z,@cel-j2n,Maaf ya kak kata aku telur nya itu kurang asin kadang juga ada yang asin banget,0
2025-10-20T11:00:44Z,@ROSALIAPutri-r3i,sd gw belum dapet co,0
2025-10-20T10:54:20Z,@LeviDwi-x6b,Mbg ku tadi pas sekolah burger ngeracik sendiri sama buah jeruk,0
2025-10-20T10:45:56Z,@NovalKanafi,Ka rikues menu nya ayam ciken ya kak,0
2025-10-20T10:25:45Z,@fauzisilitonga5757,Pengelolah banyak yg GK jelas...,0
2025-10-20T10:13:22Z,@yuans.posinema4882,Di sekolah kami juga Mbak SD 19 rantau Selatan di kantor Bupati kami juga ada dapat mbg lah Mbak,0
2025-10-20T10:05:56Z,@arsyilaarsyifa3027,Uang aja,0
2025-10-20T09:40:58Z,@DevannGeming,Makanan beracun gratis,0
2025-10-20T09:31:08Z,@Feri-yx7xb,Mbg artinya makan beracon gratis kan ha ha ha ha,0
2025-10-20T09:01:32Z,@RakaRobi-j6k,Tempat kami sayurnya selalu basi,0
2025-10-20T08:57:48Z,@LutfiAtta-n2d,Banyak murid keracunan gara gara MBG,0
2025-10-20T08:57:06Z,@erlinaanggraini1918,besok mbgnya apa,0
2025-10-20T08:56:31Z,@MUHAMADTAUFIQ-x5h,Kak kalo bikinnya Jang kasih sambal😅,0
2025-10-20T08:01:51Z,@DarnoKirwan,Tapi sa.❤❤🎉🎉🥰,3
2025-10-20T07:52:31Z,@fidelyoemrickhysfra6098,Bang rikues sepageti di SD subsidi pusat damai boleh kalau ndk ada ndk papa,0
2025-10-20T07:20:27Z,@Citra-i6r,Buatin dong nasi untuk hias muka,0
2025-10-20T07:20:04Z,@Gema_Tilawah,Em🤮🙀,0
2025-10-20T07:15:40Z,@Zzyéxxu_.nawWhit3,mbg aman kan? ga racun kan? soalnya di daerah ku akhr&quot; ini banyk yg keracunan.,4
2025-10-27T07:01:10Z,@DenishaRamadhani,🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤,0
2025-10-20T07:12:24Z,@anitanatalia-bv3ny,Kak SDN DAWUHAN WETAN 02 kapan dapat MBG,0
2025-10-20T06:53:45Z,@RafiAkbar-f9l,Mbg tai,0
2025-10-20T06:50:21Z,@RosMiaty-j1y1f,"Kenapa klau di daerah daerah-daerah beda ya isinya,,, kdng mkanan nya cmn tempe telur trs buahnya  pisang melulu trs klau sekali seminggu itupun susi full krem yg ndak ada rasanya",0
2025-10-20T06:45:15Z,@DeHan-l1l,Gw besok  mbg ny roti bukan nasi,0
2025-10-20T06:31:31Z,@sidorejoofficial,Daerah saya kadang udah basi ketika mau di  makan murid,0
2025-10-20T05:41:20Z,@AngelaNoviana-h5j,Kakak di manakah makanan itu masaknya,0
2025-10-20T05:39:54Z,@YennyOctoria,"Ini mbg buat siapa ? Kenyataan nya, tak seindah video, masa nasinya bau nasi angetan sih, malah kadang aroma nasinya parah ga enak. Sayur lauk hambar banget, katanya ayam goreng tapi nyatanya ga digoreng,tempe tahu pun sama, pd ga ada modal minyak goreng x ya  😮",0
2025-10-20T05:23:47Z,@iMerteR-Y2A,Makan bergizi gratis ❎<br>Makan beracun gratis ✅<br> 🗿🗿🗿,0
2025-10-20T05:19:07Z,@KokoPonse,Ngak pengen SM sekalian .........,0
2025-10-20T05:14:27Z,@dewipujiawati3352,Aku di sekolah dapat menu itu 😊,0
2025-10-20T05:14:06Z,@MadeSopak,😮😮😮👐👐🦶🦶🦶👏👏👏,0
2025-10-20T04:47:30Z,@ilmahidayah5190,itu hari apa?,0
2025-10-20T04:47:15Z,@HandaYani-g9g,🤢🤢🥴🤮,0
2025-10-20T04:46:20Z,@HandaYani-g9g,Pasti enak banget,0
2025-10-20T04:15:06Z,@RafaAmartya,Pak SD 60 hari ini makanan nya apa saja,0
2025-10-20T03:49:26Z,@doryTv-s,Ini konten real ya ga tau,0
2025-10-20T01:36:45Z,@GilangSami,Disini ga pake susu,0
2025-10-20T01:13:47Z,@DavinchayaDavinchaya,gw aja cuma makan ayam nya doang 🗿🗿,0
2025-10-19T23:09:10Z,@AzmiZidan-k4u,Aku masih day 1 nanti di SD negri sepuluh 1,0
2025-10-19T22:50:05Z,@CahayaCantika-e2n,M<br>Makana b<br>                Beracun g<br>                                 Gratis<br>Yang tiem mbg beracun ngumpul GK maksa kok<br>👇<br>👇<br>👇🥺,1
2025-10-20T09:00:42Z,@kimchion8752,enak aja lu 😂😂😂😂😂😂😂😂<br>                😂<br>               😂<br>               😂<br>                😂<br>                  😂😂😂😂😂😂😂😂,0
2025-10-19T21:33:40Z,@NurulHasanah-r7q,susu  sosi nasi putih melon,0
2025-10-19T21:33:36Z,@NurulHasanah-r7q,susu  sosi nasi putih melon,0
2025-10-19T16:31:00Z,@project-y8g,Kak malaikat menantimu,0
2025-10-19T16:17:31Z,@WiwinHaryanti-wo7mc,Mau jadi apa mBg aku sDN DEpok BaRu Nasi goreng,0
2025-10-19T15:51:15Z,@HaidarHaniramadhan,😂😂😂,0
2025-10-19T15:46:00Z,@SonySaputra-u2l,aku gk suka pedes sama sayur sama nasi goreng,0
2025-10-19T14:33:50Z,@vivoptk4833,Kapan di sekolah SDN 38 yang dapat MBG kok lama,0
2025-10-19T13:54:42Z,@FalinSlebew,Kapan sampai di SDN rabasan 1 di Madura,0
2025-10-19T13:25:22Z,@noura_azkichennel,"Banyak berita makanan beracun,, dari pada leracuanan mending emak nya yang bikin aman sentosa tanpa racun tanpa basi,,",0
2025-10-19T13:16:11Z,@NiaKurniasih-gg8km,KA tempat nya dimana,0
2025-10-19T13:14:13Z,@Bellahadi,Kenapa MASAKnya gak di SEKOLAH ? Sistemnya PRASMANAN kaya di HAJATAN ? Jadi masakan masih HANGAT saat di sajikan ⁉️,0
2025-10-19T13:12:31Z,@RedmiKi-z8l,Pak bambang <br>Pak bambang<br>Pak bambang<br>Pak bambang ada di mana mbg suda menanti,1
2025-10-19T13:10:59Z,@SatiniSatini-p8z,Di sekolahan ku susu nya danco terus mana vanilaa😢👎😭😭😭,0
2025-10-19T13:10:15Z,@nizamhaqqi8597,ini mbg nya beracun apa enggak?,0
2025-10-19T12:59:30Z,@raya_vx9,kapan aku bisa gitu,1
2025-10-19T12:56:14Z,@putrikemuning7155,Pamotan gak ada,0
2025-10-19T12:34:18Z,@ekaeka9571,🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤,0
2025-10-19T12:22:20Z,@satyarestu5843,Pasti enak nih 🎉❤,0
2025-10-19T12:16:00Z,@EAO7annur97,Gak mau aku takut keracunan,0
2025-10-19T12:14:36Z,@DiniAddini,Ka sekolahku belum dapat mbg (makan bergizi gratis) 😢😢😢😢,0
2025-10-19T11:42:23Z,@AinunAnugrah-o3l,😅😅😅😅😅😅,0
2025-10-19T11:40:09Z,@syabillaaja770,Makanan bergizi gratis❌ makanan beracun gratis✅,0
2025-10-19T11:28:09Z,@Didoksaurus,mbg hari Jumat dapat jajanan makasih buat bapak Prabowo Subianto,14
2025-11-02T02:13:27Z,@valeriashanum8919,Iyaaaa,0
2025-11-03T03:28:46Z,@putrasenja640,Pak bowo mana rombongan SD 39 belum dapat SD 39 Prabumulih,0
2025-10-19T11:24:30Z,@Rixki-h5z,Belum dapet😅😢 tim yang sama<br>👇,6
2025-10-24T03:45:20Z,@ahmadkhotib7488,Mi mihtahul Huda 03 belum dapet,0
2025-11-03T04:19:25Z,@PanyabunganKayujati-l2u,Di 13 belum dapet,0
2025-10-19T11:14:12Z,@AdiIrawan-o9l,Di sini yg GK suka mbg GK usah di makan mbg nya ...Kasikan yg mau mau saja.    Yg GK mau udah jelas kalangan menengah keatas ... Mbg di tujukan buat anak org miskin ok...,1
2025-10-24T06:48:47Z,@WitoWito-gv5nd,Santai aku aja aman,0
2025-10-19T10:40:00Z,@salma_azkira_cantik,Aku mau rikwes ke sdn cimanggu 2 aku mau ayam 🍟,0
2025-10-19T10:25:50Z,@WindaSary-ly7we,Kk makan mbg di sungai anak kapan kk cantik ❤,0
2025-10-19T10:22:01Z,@WahyuSaputra-um4mg,wasera.  😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🎉🎉🎉🎉🎉🎉,0
2025-10-19T10:21:40Z,@ArkarnaLIntangNuswantaraS,SDN ental sewu belum dapat mbg kak,0
2025-10-19T10:13:31Z,@NikmahMah-fb3de,Di sekolah ku kok gk ada😢,0
2025-10-19T10:11:35Z,@SellaMegita,Enak baget,0
2025-10-19T09:50:11Z,@ardhanazwir,I dont like MBG ewww,0
2025-10-19T09:41:51Z,@Tindara-h8q,Mbg makan beracun gratis 🗿🗿,0
2025-10-19T09:37:52Z,@khinantiretno,ini  makan  ya  jati  kan  😅😢,0
2025-10-19T09:18:21Z,@mamahocaoci,tim yang belum dapat mbg sini gumpul 👇,0
2025-10-19T08:59:25Z,@AsyifaAzzahra-e8n,Kalian kalau dapat mbg  jangan langsung tuduh pembuat mbg nya kalau ada ulat  🙏,0
2025-10-19T08:00:42Z,@SayyidHasbillah,takutyakeracunan😅😅😅😅😅😅,0
2025-10-19T07:26:38Z,@HardianDian-d3p,Tim yang sekolah nya belum dapet<br>👇,0
2025-10-19T07:24:07Z,@saa_wq,enak juga mbg ya <br>sama kanya di sekolahan aku TPI beda susu 🗿🗿☹️,0
2025-10-19T07:08:33Z,@Heri234-o5b,Terima kasih  MBG selamat tinggal ❤❤😊😊,1
